Devices
1000
,,Force Plate 1 - Force,,,Force Plate 1 - Moment,,,Force Plate 1 - CoP,,,Force Plate 2 - Force,,,Force Plate 2 - Moment,,,Force Plate 2 - CoP,,,Force Plate 3 - Force,,,Force Plate 3 - Moment,,,Force Plate 3 - CoP,,,Force Plate 4 - Force,,,Force Plate 4 - Moment,,,Force Plate 4 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
244,1,3.11307,-51.2975,-403.489,-20986.7,-90829.9,11948.5,74.8888,-152.987,0,-33.8561,27.4937,-316.544,9059.5,-74974.9,-8766.96,63.1453,171.38,0,19.2441,20.6897,-174.517,5441.79,44916.3,5896.08,-47.6259,168.818,0,5.08319e-028,-3.06631e-028,-1.92882e-027,-5.93214e-026,5.32754e-025,-1.10225e-025,-305,-205,0
244,2,3.07546,-51.2183,-403.62,-21002.3,-90776.6,11939.3,75.0936,-152.965,0,-33.9701,27.4399,-316.969,9028.63,-75089.6,-8774.25,63.1014,171.516,0,19.1691,20.6628,-174.727,5442.78,44814.9,5897.42,-48.5152,168.85,0,2.75688e-027,-1.66423e-027,-1.04183e-026,-3.52749e-025,2.88883e-024,-5.92087e-025,-305,-205,0
244,3,3.19164,-51.183,-403.877,-21062,-90808.7,11906.2,75.1576,-152.85,0,-33.8961,27.5275,-317.211,9031.3,-75217.5,-8804.67,62.8784,171.529,0,19.1174,20.7214,-174.81,5426.9,44774.5,5920.88,-48.8682,168.956,0,-2.74435e-027,1.65659e-027,1.03735e-026,3.49256e-025,-2.87574e-024,5.89744e-025,-305,-205,0
244,4,3.34632,-51.141,-404.327,-21051.1,-90808.2,11872.7,75.4091,-152.936,0,-33.8045,27.7336,-316.991,9050.42,-75202.7,-8809.98,62.761,171.449,0,19.1754,20.6475,-174.404,5413.63,44764.2,5908.66,-48.3301,168.959,0,1.65375e-027,-9.98239e-028,-6.25197e-027,-2.09835e-025,1.73294e-024,-3.55496e-025,-305,-205,0
244,5,3.33957,-51.1316,-404.663,-21053.2,-90792.2,11875.2,75.6349,-152.974,0,-33.7531,27.7064,-317.419,9054.08,-75203.5,-8827.04,63.0784,171.476,0,19.172,20.6271,-173.767,5441.44,44713.3,5891.28,-47.6825,168.685,0,-6.38689e-028,3.85514e-028,2.41503e-027,8.06958e-026,-6.69278e-025,1.37359e-025,-305,-205,0
244,6,3.32056,-51.1965,-404.354,-21081.7,-90745.8,11894.8,75.5786,-152.863,0,-33.7722,27.6843,-317.974,9062.6,-75314.6,-8808.39,63.1424,171.499,0,19.1618,20.6022,-173.795,5429.52,44749.7,5863.4,-47.5137,168.759,0,5.04415e-029,-3.04351e-029,-1.91136e-028,-6.07881e-027,5.28627e-026,-1.09024e-026,-305,-205,0
244,7,3.4451,-51.103,-404.005,-21064.2,-90734.9,11882.3,75.4113,-152.861,0,-33.7798,27.7891,-317.993,9068.25,-75374,-8792.46,62.9698,171.483,0,19.2391,20.4459,-173.737,5371.75,44754.3,5838.96,-47.4029,169.081,0,1.63897e-028,-9.89393e-029,-6.19354e-028,-2.09828e-026,1.71742e-025,-3.51976e-026,-305,-205,0
244,8,3.43506,-51.0241,-404.133,-21049.1,-90812.4,11875.2,75.2907,-152.915,0,-33.7551,27.7751,-318.305,9050.68,-75400.1,-8826.69,63.1202,171.566,0,19.242,20.3904,-173.2,5377.13,44698.8,5850.07,-46.9234,168.954,0,-1.69834e-028,1.02518e-028,6.41961e-028,2.16176e-026,-1.77965e-025,3.64956e-026,-305,-205,0
244,9,3.33689,-51.0351,-404.119,-21036.9,-90828,11892.7,75.2448,-152.944,0,-33.782,27.8276,-319.06,9068.38,-75516.4,-8864.34,63.3161,171.578,0,19.2535,20.4481,-173.254,5403.25,44701.8,5866.2,-46.9877,168.813,0,1.0456e-028,-6.31149e-029,-3.95285e-028,-1.32692e-026,1.09567e-025,-2.24763e-026,-305,-205,0
245,0,3.47482,-50.8657,-404.129,-21057.2,-90766.2,11844.1,75.4032,-152.895,0,-33.7442,27.9155,-319.644,9134.13,-75649.4,-8873.5,63.3324,171.424,0,19.264,20.4921,-173.501,5392.94,44656.2,5864.61,-47.6171,168.917,0,-4.15979e-029,2.51086e-029,1.57289e-028,5.25756e-027,-4.35902e-026,8.94586e-027,-305,-205,0
245,1,3.616,-50.7615,-404.585,-21063.7,-90772.8,11815.9,75.6396,-152.937,0,-33.6994,27.9393,-319.713,9152.93,-75709.8,-8847.49,63.1944,171.371,0,19.1968,20.4193,-173.585,5414.43,44563.3,5854.91,-48.2765,168.808,0,4.32571e-030,-2.61032e-030,-1.63807e-029,-5.2893e-028,4.5332e-027,-9.3355e-028,-305,-205,0
245,2,3.52503,-50.9242,-404.876,-21056.6,-90833.8,11850,75.6506,-152.993,0,-33.5927,28.0641,-320.006,9129.13,-75777.3,-8830.74,63.2005,171.472,0,19.1922,20.3415,-173.524,5417.04,44552.2,5849.86,-48.2513,168.782,0,9.70233e-030,-5.857e-030,-3.66632e-029,-1.24291e-027,1.01667e-026,-2.08347e-027,-305,-205,0
245,3,3.48783,-50.9318,-404.49,-21092.1,-90757.5,11840.9,75.6251,-152.855,0,-33.5456,28.1234,-320.602,9127.32,-75848.1,-8865.17,63.4199,171.531,0,19.1729,20.385,-173.162,5375.36,44552.3,5857.67,-47.714,168.958,0,-1.04964e-029,6.33606e-030,3.96755e-029,1.3363e-027,-1.0999e-026,2.25553e-027,-305,-205,0
245,4,3.56371,-50.6464,-404.067,-21100.2,-90632.9,11827.9,75.6986,-152.78,0,-33.7365,28.1215,-320.627,9108.96,-75894.4,-8907.78,63.2938,171.59,0,19.2008,20.2888,-173.117,5363.08,44476.3,5841.14,-48.0858,169.021,0,6.60339e-030,-3.98597e-030,-2.49637e-029,-8.38136e-028,6.91958e-027,-1.41944e-027,-305,-205,0
245,5,3.62356,-50.5351,-404.436,-21129.3,-90672.6,11801.4,75.8046,-152.756,0,-33.7099,28.2234,-320.616,9119.83,-76011.4,-8906.03,62.921,171.555,0,19.2406,20.1816,-173.07,5342.22,44423.8,5800.78,-48.3189,169.133,0,-2.70283e-030,1.63144e-030,1.02197e-029,3.41721e-028,-2.83228e-027,5.81239e-028,-305,-205,0
245,6,3.54911,-50.6195,-404.644,-21141,-90705.9,11751,75.838,-152.754,0,-33.6332,28.2439,-321.284,9195.95,-76086.4,-8898.76,63.1801,171.378,0,19.1487,20.299,-172.681,5338.57,44472.7,5809.84,-47.4581,169.084,0,3.43982e-031,-2.07587e-031,-1.30212e-030,-4.24112e-029,3.60475e-028,-7.41715e-029,-305,-205,0
245,7,3.41922,-50.5357,-404.328,-21096.5,-90695.1,11754.8,75.6894,-152.823,0,-33.7618,28.1882,-321.926,9187.9,-76125.3,-8909.18,63.5316,171.46,0,19.2071,20.2638,-172.465,5359.91,44482.4,5828.01,-47.0795,168.922,0,5.71611e-031,-3.45067e-031,-2.15994e-030,-7.32773e-029,5.98969e-028,-1.22738e-028,-305,-205,0
245,8,3.57978,-50.3776,-404.511,-21120.9,-90743.6,11773.2,75.6706,-152.787,0,-33.7027,28.3559,-322.104,9150.14,-76231.7,-8930.89,63.3324,171.593,0,19.2501,20.0435,-172.403,5338.13,44400.3,5811.5,-47.4626,169.037,0,-6.47848e-031,3.91067e-031,2.44878e-030,8.24934e-029,-6.78864e-028,1.3921e-028,-305,-205,0
245,9,3.65941,-50.2624,-404.607,-21166.1,-90732.7,11765.3,75.7508,-152.687,0,-33.5797,28.5647,-322.288,9203.72,-76323.1,-8964.59,63.1832,171.443,0,19.2288,19.9718,-172.481,5315.83,44369.9,5815.29,-47.7543,169.18,0,4.16562e-031,-2.51447e-031,-1.57477e-030,-5.28803e-029,4.36508e-028,-8.95411e-029,-305,-205,0
246,0,3.57164,-50.237,-404.482,-21158.7,-90716.6,11769.6,75.7218,-152.689,0,-33.5828,28.5906,-322.782,9250.26,-76456.9,-8965.78,63.1318,171.342,0,19.3671,20.0054,-172.711,5323.67,44362.6,5824.87,-48.1403,169.176,0,-1.75227e-031,1.05768e-031,6.62544e-031,2.21608e-029,-1.83619e-028,3.7681e-029,-305,-205,0
246,1,3.70006,-50.2811,-404.744,-21154.1,-90764.6,11765.7,75.7481,-152.735,0,-33.6812,28.6824,-323.223,9243.12,-76506,-8961.62,63.3025,171.403,0,19.3281,20.063,-172.803,5325.49,44305.3,5809.29,-48.6083,169.182,0,2.61145e-032,-1.57603e-032,-9.88309e-032,-3.23714e-030,2.73664e-029,-5.62778e-030,-305,-205,0
246,2,3.69784,-50.2078,-404.74,-21183.6,-90741.6,11715.5,75.8029,-152.661,0,-33.7218,28.7829,-323.496,9203.86,-76491.1,-8977.83,63.5486,171.549,0,19.2191,20.0422,-172.559,5316.53,44266.8,5786.02,-48.4683,169.19,0,3.34939e-032,-2.02195e-032,-1.26558e-031,-4.29718e-030,3.50969e-029,-7.19126e-030,-305,-205,0
246,3,3.64036,-50.1928,-404.335,-21210.6,-90604,11713.4,75.9183,-152.542,0,-33.6266,28.7509,-324.054,9174.43,-76620.4,-8979.15,63.5563,171.689,0,19.3088,19.9976,-172.059,5327.29,44208.1,5777.67,-48.0646,169.038,0,-3.99299e-032,2.41033e-032,1.50928e-031,5.08546e-030,-4.18416e-029,8.58e-030,-305,-205,0
246,4,3.75089,-50.2322,-404.283,-21253.6,-90525.1,11740.6,76.0847,-152.429,0,-33.627,28.7301,-324.32,9187.34,-76670.8,-8982.45,63.5951,171.672,0,19.3931,20.0397,-171.868,5316.51,44193.4,5776.42,-47.8634,169.066,0,2.62487e-032,-1.58444e-032,-9.92298e-032,-3.33265e-030,2.75055e-029,-5.64213e-030,-305,-205,0
246,5,3.73749,-50.0895,-404.756,-21298.1,-90596.7,11677.2,76.1696,-152.38,0,-33.594,28.6784,-324.115,9187.71,-76665,-8999.28,63.4634,171.653,0,19.4493,19.9288,-171.933,5289,44257.8,5756.73,-47.5878,169.238,0,-1.13365e-032,6.8428e-033,4.28634e-032,1.43412e-030,-1.18794e-029,2.43774e-030,-305,-205,0
246,6,3.5999,-49.9473,-404.818,-21244.9,-90653.6,11645.1,76.0632,-152.52,0,-33.5338,28.6658,-324.658,9194.52,-76779.6,-9011.93,63.5067,171.679,0,19.5214,19.8378,-171.609,5300.61,44187.6,5735.34,-47.5103,169.112,0,1.92121e-033,-1.1595e-033,-7.2696e-033,-2.39052e-031,2.01329e-030,-4.13861e-031,-305,-205,0
246,7,3.52373,-49.9024,-404.646,-21206.7,-90685.3,11678.1,75.89,-152.592,0,-33.5894,28.7821,-325.362,9265.55,-76906,-9011,63.6298,171.522,0,19.4686,19.8805,-171.395,5306.38,44100.3,5721.94,-47.6978,169.04,0,1.95039e-033,-1.17742e-033,-7.36932e-033,-2.50462e-031,2.04373e-030,-4.18713e-031,-305,-205,0
246,8,3.54921,-49.8032,-405.218,-21253.5,-90728.9,11670.2,76.0987,-152.55,0,-33.6245,28.8206,-325.334,9289.03,-76973.4,-9001.53,63.4021,171.448,0,19.2907,19.6789,-171.324,5304.58,44129.4,5717.63,-47.4208,169.038,0,-2.45751e-033,1.48346e-033,9.28889e-033,3.13052e-031,-2.57516e-030,5.28049e-031,-305,-205,0
246,9,3.51363,-49.6824,-405.376,-21270.4,-90687.5,11663.7,76.2882,-152.529,0,-33.6403,28.8912,-325.844,9256.79,-77036.7,-9016.82,63.5778,171.591,0,19.1905,19.5428,-171.07,5318.18,44079.8,5727.84,-47.3285,168.912,0,1.65217e-033,-9.97293e-034,-6.24578e-033,-2.09799e-031,1.73128e-030,-3.55127e-031,-305,-205,0
247,0,3.50426,-49.6417,-404.66,-21311.7,-90711.2,11675,75.8336,-152.334,0,-33.6467,29.0059,-326.513,9276.8,-77107.2,-9061.01,63.8468,171.588,0,19.2993,19.6957,-171.284,5314.47,44025.8,5713.06,-47.9664,168.973,0,-7.31991e-034,4.41836e-034,2.76763e-033,9.26249e-032,-7.67046e-031,1.57398e-031,-305,-205,0
247,1,3.63457,-49.6747,-404.775,-21342.1,-90770.6,11684.8,75.7506,-152.274,0,-33.673,29.0188,-326.378,9296.69,-77117.4,-9063.88,63.7177,171.516,0,19.4361,19.7274,-171.392,5276.37,44044.6,5683.74,-48.019,169.215,0,1.38157e-034,-8.3383e-035,-5.227e-034,-1.72387e-032,1.44777e-031,-2.97524e-032,-305,-205,0
247,2,3.72343,-49.7369,-405.485,-21300.5,-90702,11689.7,76.3122,-152.469,0,-33.663,29.1071,-326.514,9302.8,-77196.7,-9039.69,63.5731,171.509,0,19.3788,19.6819,-171.115,5238.16,43960.3,5698.37,-48.0959,169.388,0,1.12754e-034,-6.8068e-035,-4.26004e-034,-1.44951e-032,1.18149e-031,-2.42032e-032,-305,-205,0
247,3,3.66513,-49.6973,-405.48,-21309.4,-90692.9,11653.7,76.3317,-152.446,0,-33.5585,29.1576,-326.981,9305.76,-77378.6,-9076.27,63.3541,171.54,0,19.3342,19.5752,-170.683,5231.03,43899,5706.22,-47.8047,169.352,0,-1.51022e-034,9.11631e-035,5.70825e-034,1.92422e-032,-1.58252e-031,3.24495e-032,-305,-205,0
247,4,3.50212,-49.5868,-405.187,-21314.6,-90721.7,11618.4,76.0994,-152.396,0,-33.4624,29.1259,-327.444,9299.16,-77487.4,-9114.66,63.3564,171.601,0,19.4256,19.4592,-170.037,5248.24,43915.1,5671.8,-46.7324,169.135,0,1.03878e-034,-6.27037e-035,-3.92693e-034,-1.31929e-032,1.08852e-031,-2.23278e-032,-305,-205,0
247,5,3.48734,-49.5387,-405.092,-21307.8,-90730.8,11643.8,76.0239,-152.4,0,-33.4816,29.0968,-327.902,9307.04,-77519.1,-9086.16,63.5908,171.616,0,19.428,19.5093,-170.227,5275.01,43819.1,5652.25,-47.5848,169.012,0,-4.71767e-035,2.84764e-035,1.78371e-034,5.97118e-033,-4.9436e-032,1.0144e-032,-305,-205,0
247,6,3.60519,-49.443,-405.152,-21345.7,-90798.2,11661.1,75.8911,-152.314,0,-33.6118,29.0811,-328.053,9325.96,-77549.4,-9082.06,63.6068,171.572,0,19.355,19.3719,-170.421,5273.14,43754.2,5637.23,-48.2578,169.058,0,9.76458e-036,-5.89342e-036,-3.69395e-035,-1.22103e-033,1.02325e-032,-2.10234e-033,-305,-205,0
247,7,3.62596,-49.3034,-405.358,-21337.8,-90796.2,11631.7,76.0097,-152.361,0,-33.6394,29.3094,-328.448,9375.32,-77627.4,-9116.31,63.6541,171.456,0,19.4457,19.1694,-169.741,5242.92,43781.5,5622.52,-47.0681,169.112,0,6.4629e-036,-3.90161e-036,-2.44165e-035,-8.31909e-034,6.77215e-033,-1.3871e-033,-305,-205,0
247,8,3.5529,-49.2335,-405.497,-21318.5,-90689.3,11613.9,76.3503,-152.426,0,-33.5372,29.5001,-328.934,9411.7,-77727.6,-9100.87,63.6981,171.387,0,19.5716,19.3323,-169.512,5238.49,43705.5,5628.68,-47.1685,169.097,0,-9.2662e-036,5.59349e-036,3.50236e-035,1.1809e-033,-9.70981e-033,1.99095e-033,-305,-205,0
247,9,3.6299,-49.2419,-405.204,-21323,-90648.9,11604.1,76.2883,-152.377,0,-33.4691,29.3703,-328.969,9390.46,-77793.3,-9089.95,63.5242,171.455,0,19.5292,19.4018,-169.639,5254.57,43602.9,5615.83,-47.9673,169.025,0,6.52408e-036,-3.93811e-036,-2.46629e-035,-8.28708e-034,6.83646e-033,-1.40228e-033,-305,-205,0
248,0,3.8589,-49.2042,-404.987,-21354.7,-90703.3,11589.1,76.0338,-152.271,0,-33.3825,29.3518,-329.155,9369.27,-77865.2,-9121.85,63.439,171.535,0,19.5533,19.1363,-169.469,5237.07,43614.8,5585.06,-47.6386,169.097,0,-3.03521e-036,1.83208e-036,1.14757e-035,3.84259e-034,-3.18056e-033,6.52619e-034,-305,-205,0
248,1,3.85541,-49.0864,-405.392,-21411.5,-90663.1,11605.5,76.3569,-152.183,0,-33.2523,29.5318,-329.761,9376.01,-77960,-9121.53,63.5864,171.567,0,19.6338,19.1413,-169.249,5226.29,43578.8,5562.93,-47.5172,169.121,0,6.80802e-037,-4.10904e-037,-2.57528e-036,-8.52796e-035,7.13421e-034,-1.46552e-034,-305,-205,0
248,2,3.75851,-49.1232,-405.629,-21400.8,-90675.8,11611.8,76.4562,-152.241,0,-33.3062,29.5222,-330.383,9389.32,-78051.2,-9104.1,63.7555,171.581,0,19.6458,19.273,-169.172,5241.48,43436.9,5562.1,-48.2382,169.017,0,3.66665e-037,-2.21357e-037,-1.38515e-036,-4.72709e-035,3.84209e-034,-7.86822e-035,-305,-205,0
248,3,3.79762,-49.134,-405.521,-21361.5,-90766.8,11564.5,76.1722,-152.323,0,-33.3345,29.3996,-330.568,9403.11,-78120.2,-9115.8,63.6785,171.555,0,19.6987,19.0475,-168.996,5206.52,43394.9,5583.83,-48.2199,169.192,0,-5.67612e-037,3.42636e-037,2.14539e-036,7.23543e-035,-5.94785e-034,1.21955e-034,-305,-205,0
248,4,3.85804,-49.0571,-405.614,-21387.4,-90639.4,11551.2,76.5377,-152.272,0,-33.0925,29.5559,-330.766,9431.61,-78197.7,-9133.08,63.586,171.486,0,19.7297,18.8528,-168.469,5186.5,43405.5,5572.98,-47.354,169.214,0,4.09297e-037,-2.47063e-037,-1.54725e-036,-5.19981e-035,4.28894e-034,-8.79722e-035,-305,-205,0
248,5,4.00105,-49.1227,-405.59,-21459.7,-90616.6,11577.2,76.5805,-152.09,0,-33.0205,29.8003,-331.577,9458.68,-78306.9,-9137.07,63.8349,171.474,0,19.7251,18.9019,-168.12,5198.79,43349.4,5533.12,-47.1525,169.077,0,-1.9495e-037,1.17674e-037,7.37074e-037,2.46864e-035,-2.04286e-034,4.19164e-035,-305,-205,0
248,6,4.17545,-49.0428,-405.058,-21460.1,-90749.4,11546.2,75.9596,-152.02,0,-33.1949,29.7836,-332.137,9427.55,-78373.2,-9137.62,64.0334,171.615,0,19.7341,18.9365,-168.112,5184.16,43278.6,5525.86,-47.561,169.162,0,4.69464e-038,-2.83353e-038,-1.77574e-037,-5.88898e-036,4.91956e-035,-1.01043e-035,-305,-205,0
248,7,4.21095,-48.893,-405.129,-21346.7,-90690,11510.4,76.1456,-152.309,0,-33.2423,29.7839,-332.377,9434.18,-78424.4,-9151.84,64.0501,171.616,0,19.7803,18.8219,-167.915,5201.28,43179,5524.91,-47.8524,169.024,0,2.05427e-038,-1.24019e-038,-7.75967e-038,-2.65348e-036,2.15255e-035,-4.40728e-036,-305,-205,0
248,8,4.16973,-48.8977,-405.71,-21324.9,-90669.6,11531.8,76.5161,-152.438,0,-33.0118,29.9544,-332.928,9509.01,-78513.8,-9175.27,64.1722,171.438,0,19.7978,18.7035,-167.585,5190.17,43153,5511.51,-47.5003,169.03,0,-3.47099e-038,2.09525e-038,1.31191e-037,4.42561e-036,-3.63715e-035,7.45742e-036,-305,-205,0
248,9,4.22074,-48.8689,-405.395,-21425.5,-90634.2,11526,76.4299,-152.149,0,-32.8809,30.0547,-333.352,9501.68,-78609.1,-9214.14,64.1857,171.497,0,19.8328,18.7688,-167.428,5127.59,43168.7,5517.84,-47.1664,169.374,0,2.56497e-038,-1.54829e-038,-9.69622e-038,-3.2591e-036,2.68778e-035,-5.51293e-036,-305,-205,0
249,0,4.30377,-48.7635,-405.348,-21453.5,-90460.3,11484.9,76.8329,-152.074,0,-33.0339,30.0764,-333.768,9502.79,-78724,-9247.86,64.1359,171.529,0,20.0057,18.7974,-167.359,5118.53,43066,5520.84,-47.6726,169.416,0,-1.25016e-038,7.54613e-039,4.7266e-038,1.58342e-036,-1.31003e-035,2.68792e-036,-305,-205,0
249,1,4.29843,-48.6754,-405.822,-21436.8,-90499.3,11475.9,76.9977,-152.177,0,-32.9344,30.1021,-334.205,9574.41,-78838.4,-9211.79,64.1019,171.352,0,20.0696,18.6176,-167.155,5133.95,43013,5497.03,-47.6756,169.286,0,3.20792e-039,-1.93621e-039,-1.21332e-038,-4.02878e-037,3.3616e-036,-6.90355e-037,-305,-205,0
249,2,4.30135,-48.7362,-405.744,-21441.6,-90639.7,11473.4,76.6087,-152.155,0,-32.7622,30.1415,-334.463,9572.25,-78924.6,-9207.21,64.0262,171.38,0,20.0676,18.5325,-166.804,5124.61,43015.1,5475.28,-47.1217,169.278,0,1.13289e-039,-6.83953e-040,-4.27881e-039,-1.46694e-037,1.18708e-036,-2.42987e-037,-305,-205,0
249,3,4.25509,-48.7309,-405.633,-21448.1,-90598.3,11449.2,76.6497,-152.124,0,-32.8961,30.1753,-335.113,9516.39,-79024.6,-9264.75,64.1853,171.602,0,20.0979,18.7222,-166.415,5130.79,42955.4,5487.64,-46.878,169.169,0,-2.11868e-039,1.27894e-039,8.00776e-039,2.70208e-037,-2.22011e-036,4.55187e-037,-305,-205,0
249,4,4.26974,-48.5069,-405.405,-21450.5,-90511.4,11431,76.7384,-152.089,0,-32.9805,30.2115,-335.721,9527.61,-79185.2,-9251.77,64.1338,171.62,0,20.0822,18.7413,-166.261,5126.08,42906.6,5489.43,-46.9319,169.168,0,1.60565e-039,-9.69218e-040,-6.06969e-039,-2.04049e-037,1.68253e-036,-3.45098e-037,-305,-205,0
249,5,4.54575,-48.4709,-405.306,-21458.9,-90514.6,11445,76.6759,-152.055,0,-32.8846,30.3464,-335.803,9569.69,-79312.8,-9245.58,63.8115,171.502,0,20.1437,18.4383,-166.062,5086.04,42834.7,5451.28,-47.0556,169.373,0,-8.00469e-040,4.83175e-040,3.02638e-039,1.01408e-037,-8.38802e-037,1.72102e-037,-305,-205,0
249,6,4.59725,-48.6265,-405.593,-21494.3,-90561.5,11438.8,76.7185,-152.005,0,-32.7963,30.4917,-336.275,9566.11,-79343.3,-9267.32,64.0527,171.553,0,20.1534,18.3354,-165.616,5081.13,42742.9,5444.61,-46.9159,169.32,0,2.17525e-040,-1.31293e-040,-8.22695e-040,-2.73449e-038,2.27944e-037,-4.68062e-038,-305,-205,0
249,7,4.29815,-48.5526,-405.335,-21514.2,-90542.5,11408.4,76.6231,-151.922,0,-32.8085,30.5388,-337.381,9578.37,-79479.7,-9266.51,64.4213,171.61,0,20.1283,18.4468,-165.522,5096.13,42709.1,5448.55,-46.9727,169.212,0,6.12101e-041,-3.6955e-041,-2.31146e-040,-7.95237e-039,6.41374e-038,-1.31232e-038,-305,-205,0
249,8,4.23906,-48.4145,-405.145,-21514.6,-90533.7,11437.6,76.5401,-151.897,0,-32.8286,30.4635,-338.121,9619.01,-79644.8,-9293.83,64.4485,171.552,0,20.1156,18.415,-165.285,5096.16,42677.1,5436.34,-46.7962,169.167,0,-1.29076e-040,7.7915e-041,4.87849e-040,1.64667e-038,-1.35255e-037,2.77303e-038,-305,-205,0
249,9,4.42401,-48.3541,-405.687,-21494.2,-90594,11455.3,76.6898,-152.018,0,-32.7932,30.3377,-338.418,9630.13,-79700.8,-9295.74,64.4901,171.544,0,20.105,18.2974,-164.995,5065.6,42604.7,5443.4,-46.7816,169.298,0,1.004e-040,-6.06048e-041,-3.79535e-040,-1.27616e-038,1.05208e-037,-2.15786e-038,-305,-205,0
250,0,4.32742,-48.2489,-406.095,-21475.8,-90603.9,11393.4,76.8902,-152.116,0,-32.7926,30.4777,-339.177,9620.08,-79867.8,-9304.38,64.525,171.637,0,20.1948,18.2443,-165.308,5030.87,42537.7,5436.03,-47.6762,169.567,0,-5.11782e-041,3.08916e-041,1.93491e-040,6.48521e-039,-5.36291e-038,1.1003e-038,-305,-205,0
250,1,4.14211,-48.2776,-406.021,-21511.7,-90664.2,11353.2,76.7008,-152.018,0,-32.7343,30.7568,-340.114,9645.84,-80048.7,-9352.4,64.6418,171.639,0,20.1785,18.214,-165.179,5072.19,42488.7,5422.68,-47.7722,169.293,0,1.46534e-041,-8.845e-042,-5.54186e-041,-1.84271e-039,1.53554e-038,-3.15292e-039,-305,-205,0
250,2,4.3083,-48.2777,-405.781,-21540.4,-90750.9,11362.3,76.3549,-151.916,0,-32.6263,30.8033,-340.499,9694.31,-80108.7,-9367.41,64.7313,171.529,0,20.1424,18.2139,-164.683,5087.17,42463.9,5400.61,-47.1479,169.109,0,3.21738e-042,-1.9422e-042,-1.21437e-041,-4.18988e-040,3.37012e-039,-6.89439e-040,-305,-205,0
250,3,4.44028,-48.1864,-405.831,-21558.3,-90654.6,11359.5,76.6201,-151.879,0,-32.7355,30.7553,-340.718,9690.56,-80142.4,-9367.41,64.7839,171.558,0,20.2524,18.1582,-164.447,5042.62,42425.3,5367.52,-47.012,169.336,0,-7.84727e-042,4.73639e-042,2.96599e-041,1.00193e-039,-8.22282e-039,1.68576e-039,-305,-205,0
250,4,4.33265,-48.191,-406.135,-21582.2,-90547.8,11358.8,77.05,-151.86,0,-32.7668,30.8178,-341.094,9721.81,-80247.4,-9345.64,64.7351,171.498,0,20.3227,17.9619,-164.082,5031.72,42325,5368.89,-47.0503,169.334,0,6.27081e-042,-3.78491e-042,-2.37058e-041,-7.97339e-040,6.57209e-039,-1.34805e-039,-305,-205,0
250,5,4.19669,-48.1593,-406.369,-21568.7,-90615.7,11365.4,77.011,-151.923,0,-32.5693,30.9718,-341.631,9797,-80461.4,-9355.64,64.4785,171.323,0,20.3277,17.9366,-163.959,5017.56,42227.2,5364.77,-47.4522,169.397,0,-3.26783e-042,1.97303e-042,1.23538e-041,4.14784e-040,-3.42337e-039,7.02051e-040,-305,-205,0
250,6,4.17796,-48.1206,-406.368,-21579.9,-90704.4,11340.1,76.7923,-151.896,0,-32.5996,31.0769,-342.459,9749.94,-80596.2,-9406.99,64.6546,171.53,0,20.3793,18.0682,-163.749,5010.92,42178,5352.83,-47.4232,169.399,0,9.80909e-043,-5.92749e-043,-3.71204e-042,-1.23314e-040,1.02855e-039,-2.10195e-040,-305,-205,0
250,7,4.17244,-48.0568,-406.075,-21621.9,-90720.2,11309,76.5928,-151.754,0,-32.7218,31.0693,-343.098,9703.52,-80711.1,-9392.63,64.758,171.718,0,20.4285,18.0379,-163.225,5004.69,42102.3,5360.85,-47.0593,169.339,0,1.62551e-043,-9.80909e-044,-6.13769e-043,-2.10195e-041,1.70958e-040,-3.50325e-041,-305,-205,0
250,8,4.05617,-47.9134,-406.31,-21628.8,-90729.6,11327.1,76.6984,-151.768,0,-32.6624,31.1576,-343.145,9782.08,-80841.4,-9409.2,64.4103,171.493,0,20.3629,18.0053,-163.155,4972.06,41987,5353.51,-47.6554,169.526,0,-4.76441e-043,2.87266e-043,1.79927e-042,6.16571e-041,-4.98862e-040,1.02295e-040,-305,-205,0
250,9,4.14098,-47.8679,-406.64,-21646.2,-90697.1,11350.9,76.9599,-151.768,0,-32.4583,31.3763,-343.39,9812.07,-80869.7,-9458.56,64.4962,171.426,0,20.3559,17.9693,-162.8,4962.76,41930.1,5347.99,-47.4447,169.516,0,3.90962e-043,-2.36819e-043,-1.47837e-042,-4.90454e-041,4.09179e-040,-8.40779e-041,-305,-205,0
251,0,4.22336,-47.8949,-406.416,-21677.5,-90659.7,11315.6,76.9288,-151.662,0,-32.2969,31.4277,-344.293,9780.78,-80958.3,-9458.17,64.8565,171.592,0,20.5389,17.8386,-162.06,4967.62,41860.5,5329.39,-46.697,169.347,0,-2.08793e-043,1.26117e-043,7.8753e-043,2.66247e-041,-2.18603e-040,4.48416e-041,-305,-205,0
